participant,jatosid,prolificid,condition,aihuman,matrixnumber,matrixtype,togetheropposed,statvar,answer,finalanswer,rt
15,454922,64137d0dfe71cf6624348d27,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,11,11,16143.600000023842
15,454922,64137d0dfe71cf6624348d27,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,0,12,18731.600000023842
15,454922,64137d0dfe71cf6624348d27,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,2,2,11393.899999976158
15,454922,64137d0dfe71cf6624348d27,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,12,0,9818.800000071526
15,454922,64137d0dfe71cf6624348d27,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,6,6,25581.299999952316
15,454922,64137d0dfe71cf6624348d27,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,3,9,30862.899999976158
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,6163.5
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,13344.599999904633
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,6,6,4371.0
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,22008.0
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,4,8,5900.900000095367
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,4,4,6767.5
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,7,5,6162.599999904633
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,12602.799999952316
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,7225.400000095367
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,6,6,5421.599999904633
16,454925,5f489766dbc4a2364c0f4f93,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,6,6,12486.399999856949
16,454925,5f489766dbc4a2364c0f4f93,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,7932.299999952316
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,4,8,5229.800000071526
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,1,1,1606.6000000238419
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,2,10,1381.7000000476837
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,6533.100000023842
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,6,6,1266.6000000238419
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,4,4,1234.1000000238419
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,3,9,1452.6999999284744
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,4,4,994.3000000715256
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,5,7,804.5
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,5,7,833.5999999046326
17,454929,5deb3ffdf375c625fa83bac7,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,3,3,4735.299999952316
17,454929,5deb3ffdf375c625fa83bac7,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,3,9,1011.1999999284744
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,5,5,16092.0
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,6,6,18235.60000014305
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,10,2,6499.0
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,21022.700000047684
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,10,2,8812.100000143051
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,12341.899999856949
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,10,10,8777.800000190735
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,3,9,7606.5
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,8601.800000190735
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,1,1,4950.799999952316
18,454937,66018851d9e1de74bb25c9a3,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,5,7,4391.599999904633
18,454937,66018851d9e1de74bb25c9a3,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,6,6,5643.599999904633
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,12831.0
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,8040.700000017881
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,12,0,3869.0
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,12,0,3627.2999999821186
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,0,0,4173.300000011921
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,2484.0999999940395
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,12,12,4457.299999982119
19,454938,616c1cc2510fe9022f6577f8,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,0,12,2387.199999988079
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,0,12,2257.4000000059605
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,2577.5
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,12,0,1856.5999999940395
19,454938,616c1cc2510fe9022f6577f8,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,0,0,2805.4000000059605
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,4,8,24835.099999964237
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,3,3,22022.400000035763
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,13797.699999988079
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,9,9,15984.300000011921
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,0,0,17846.69999998808
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,8,4,9921.100000023842
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,2,2,13395.900000035763
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,9,9,8836.399999976158
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,10,2,9394.300000011921
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,4,8,8078.0
20,454939,5ce9be3a7d69950001cd9959,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,7,5,9137.699999988079
20,454939,5ce9be3a7d69950001cd9959,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,9730.700000047684
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,5,5,7412.100000023842
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,5,7,3999.100000023842
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,4,8,8773.100000023842
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,5,5,4091.3000000715256
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,8,4,6840.5
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,4,8,2691.399999976158
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,5,5,2049.100000023842
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,5,5,1664.7999999523163
21,454946,65c181b4de219e8c75ae4fb8,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,6,6,4592.600000023842
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,7,5,2449.0999999046326
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,4,4,2588.899999976158
21,454946,65c181b4de219e8c75ae4fb8,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,5,5,2397.1999999284744
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,8,8,16158.699999999255
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,12,0,5816.4000000003725
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,0,12,9185.89999999851
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,12,0,4812.5
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,5,5,1844.9000000003725
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,3270.800000000745
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,7,5,1086.7999999988824
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,7,7,885.3999999985099
22,454944,65cb7691255c006ed6ad4b3c,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,4,8,6402.5999999996275
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,5,7,16822.300000000745
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,7,7,1001.9000000003725
22,454944,65cb7691255c006ed6ad4b3c,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,2,2,1822.699999999255
23,454945,656106209a18e3a528c2a761,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,12243.400000095367
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,1,1,13088.399999856949
23,454945,656106209a18e3a528c2a761,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,0,0,8400.599999904633
23,454945,656106209a18e3a528c2a761,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,9755.900000095367
23,454945,656106209a18e3a528c2a761,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,12,0,11354.900000095367
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,6,6,5445.900000095367
23,454945,656106209a18e3a528c2a761,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,12,12,4485.900000095367
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,7567.599999904633
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,6133.799999952316
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,7,5,10007.700000047684
23,454945,656106209a18e3a528c2a761,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,12,0,5724.400000095367
23,454945,656106209a18e3a528c2a761,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,12,0,5067.5
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,21173.0
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,2,2,7491.800000000745
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,4,8,31183.300000000745
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,6,6,24151.199999999255
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,8,8,14575.39999999851
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarL Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,1,5,5,13669.400000002235
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,5,7,8013.5
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,7,7,4567.800000000745
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,6,6,4299.900000002235
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,3,9,8373.89999999851
24,454948,5eb402bed161131f83db9ce4,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,11,1,7782.70000000298
24,454948,5eb402bed161131f83db9ce4,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,12,0,5359.0
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,17834.200000047684
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,8,4,5878.800000190735
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,11,1,3334.7999999523163
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,12,12,3456.7999999523163
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,6,6,3418.7000000476837
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,6,6,3153.100000143051
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,3,9,6197.400000095367
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,2,2,3214.5
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,8,4,4902.799999952316
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,4,4,2770.5999999046326
25,454952,5a87b173b093f80001a7ece9,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,6,6,2537.0
25,454952,5a87b173b093f80001a7ece9,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,8,4,7161.0
26,454958,61085df762ade24892b6fb01,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,0,0,44494.60000000149
26,454958,61085df762ade24892b6fb01,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,2,2,13491.70000000298
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,8,4,11605.39999999851
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,7,5,20423.19999999553
26,454958,61085df762ade24892b6fb01,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,0,12,5604.0
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarL Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,1,0,0,14611.90000000596
26,454958,61085df762ade24892b6fb01,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,6,6,11218.5
26,454958,61085df762ade24892b6fb01,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,10,2,7583.0
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,0,0,15061.89999999851
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,7,7,20023.19999999553
26,454958,61085df762ade24892b6fb01,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,0,12,8717.20000000298
26,454958,61085df762ade24892b6fb01,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,2,12,0,8726.80000000447
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,1,0,0,29725.100000023842
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,1,11,3890.7000000476837
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,2,10,4879.0
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,1,3,3,1367.9000000953674
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,3,3,1133.8000000715256
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,4,4,1250.8999999761581
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,1869.3999999761581
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,0,12,2722.899999976158
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,12,0,14586.399999976158
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,0,0,8235.899999976158
27,454959,6111add3ae6abf5702a22d53,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,12,0,8018.700000047684
27,454959,6111add3ae6abf5702a22d53,Original AI StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,2,12,0,5511.899999976158
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,6,6,16686.39999999106
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,6,6,35514.09999999404
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together MoreCongruent,AI,2,1,1,2,6,6,4719.5
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,2,12,0,12450.300000011921
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarL Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,1,6,6,11809.70000000298
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,9368.79999999702
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarR Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,2,12,0,10129.29999999702
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,AI,1,1,2,2,6,6,5385.4000000059605
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarL Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,1,0,0,6825.5
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,6,6,12393.29999999702
28,454961,639dd20ab47fd76a4fd9c2c0,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,AI,4,2,1,1,6,6,10384.0
28,454961,639dd20ab47fd76a4fd9c2c0,Original AI StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,AI,3,2,2,1,6,6,6713.70000000298
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,1,6,6,17224.40000000596
29,454967,5d4760d298512400188c1ce5,Original AI StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,2,6,6,10210.40000000596
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarL Matrix6 FAVvsP Together LessCongruent,AI,6,3,1,1,0,0,25731.79999998212
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarR Matrix5 FAVvsP Opposed MoreCongruent,AI,5,3,2,2,12,0,10895.699999988079
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,AI,4,2,1,1,6,6,7942.799999982119
29,454967,5d4760d298512400188c1ce5,Original AI StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,AI,1,1,2,2,6,6,4928.0999999940395
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,AI,3,2,2,2,6,6,3928.5999999940395
29,454967,5d4760d298512400188c1ce5,Original AI StatVarL Matrix5 FAVvsP Opposed LessCongruent,AI,5,3,2,1,0,0,7889.0999999940395
29,454967,5d4760d298512400188c1ce5,Original AI StatVarR Matrix6 FAVvsP Together MoreCongruent,AI,6,3,1,2,12,0,6244.300000011921
29,454967,5d4760d298512400188c1ce5,NotOriginal AI StatVarR Matrix2 FAVvsMJP Together LessCongruent,AI,2,1,1,2,6,6,5314.600000023842
